Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
I_BUS,453,[M] International Management,01,17800,3,ARRGT,ARR ARR,Mar 07--May 01,D Nelson
I_BUS,453,[M] International Management,02,17804,3,ARRGT,ARR ARR,Mar 07--May 01,D Nelson
I_BUS,470,International Trade and Finance,01,17342,3,ARRGT,ARR ARR,Jan 10--Apr 29,M Rahman
I_BUS,482,[M] International Marketing,01,17738,3,ARRGT,ARR ARR,Mar 07--May 01,M Downes
I_BUS,482,[M] International Marketing,02,17739,3,ARRGT,ARR ARR,Mar 07--May 01,M Downes
I_BUS,482,[M] International Marketing,03,17857,3,ARRGT,ARR ARR,Mar 07--May 01,M Downes
IPM,452,Pesticides and the Environment,01,"",3,ARRGT,ARR ARR,Jan 10--Apr 29,A Felsot
IPM,552,Pesticides and the Environment,01,17232,3,ARRGT,ARR ARR,Jan 10--Apr 29,A Felsot
MATH,103,Algebra Methods and Introduction to Functions,01,17181,3,ARRGT,ARR ARR,Jan 10--Apr 29,S Harrington
MATH,108,Trigonometry,01,18162,2,ARRGT,ARR ARR,Jan 10--Apr 29,S Selmi
MATH,171,[QUAN] Calculus I,01,17951,4,ARRGT,ARR ARR,Jan 10--Apr 29,S Black
MATH,171,[QUAN] Calculus I,01 Lab,17954,0,ARRGT,ARR ARR,Jan 10--Apr 29,S Black
MATH,201,Mathematics for Business and Economics,01,17182,3,ARRGT,ARR ARR,Jan 10--Apr 29,M Morgan
MATH,202,[QUAN] Calculus for Business and Economics,01,17183,3,ARRGT,ARR ARR,Jan 10--Apr 29,M Morgan
MATH,225,Linear Algebra with Modern Applications,01,18184,3,ARRGT,ARR ARR,Jan 10--Apr 29,J Mcdonald
MBIOS,301,General Genetics,01,17190,4,ARRGT,ARR ARR,Jan 10--Apr 29,N Mccabe
MBIOS,303,Introductory Biochemistry,01,17192,4,ARRGT,ARR ARR,Jan 10--Apr 29,R Brosemer
MBIOS,305,General Microbiology,01,17193,3,ARRGT,ARR ARR,Jan 10--Apr 29,C Helmick
MBIOS,320,[BSCI] DNA and Society,01,17194,3,ARRGT,ARR ARR,Jan 10--Apr 29,R Brosemer
MBIOS,413,General Biochemistry,01,"",3,ARRGT,ARR ARR,Jan 10--Apr 29,R Brosemer
MBIOS,503,Advanced Molecular Biology I,01,17195,3,ARRGT,ARR ARR,Jan 10--Apr 29,C Her
MBIOS,513,General Biochemistry,01,17692,3,ARRGT,ARR ARR,Jan 10--Apr 29,R Brosemer
MBIOS,580,Science Information Literacy,01,17196,2,ARRGT,ARR ARR,Jan 10--Apr 29,S Fricke
MBIOS,583,Professional Skills Seminar,01,17197,1,ARRGT,ARR ARR,Jan 10--Apr 29,J Arneson
MBIOS,701,Master's Independent Capstone Project and /or Examination,01,17834,V,ARRGT,ARR ARR,Jan 10--Apr 29,N Mccabe
MBIOS,702,"Master's Special Problems, Directed Study, and/or Examination",01,17198,V,ARRGT,ARR ARR,Jan 10--Apr 29,N Mccabe
ME,304,Heat Transfer,01,"",3,"M,W,F8.10-9.10",ARR ARR,Jan 10--Apr 29,B Asgharian Dastenaie
ME,348,Dynamics Systems,01,17827,3,"M,W,F11-11.50","",Jan 10--Apr 29,Y Hu
ME,401,Mechatronics,01,17343,3,"M,W9.10-10","",Jan 10--Apr 29,M Pitts
ME,401,Mechatronics,01 Lab,17344,0,TU9.10-12,"",Jan 10--Apr 29,M Pitts
ME,401,Mechatronics,02 Lab,17345,0,TH9.10-12,"",Jan 10--Apr 29,M Pitts
ME,405,Thermal Systems Design,01,"",3,"TU,TH12.30-14","",Jan 10--Apr 29,B Asgharian Dastenaie
ME,406,[M] Experimental Design,01,17347,3,M10.10-11,"",Jan 10--Apr 29,B Asgharian Dastenaie
ME,406,[M] Experimental Design,01 Lab,17349,0,"M,W11-14","",Jan 10--Apr 29,B Asgharian Dastenaie
ME,416,[CAPS] Mechanical Systems Design,01,17350,3,F9.10-10,"",Jan 10--Apr 29,M Pitts
ME,416,[CAPS] Mechanical Systems Design,01 Lab,17351,0,"W,F18-21","",Jan 10--Apr 29,M Pitts
ME,439,Applied Aerodynamics,01,17352,3,"M,W,F15.10-16","",Jan 10--Apr 29,G Taub
ME,462,Introduction to Nuclear Engineering II,01,18188,3,"TU,TH16.20-17.35","",Jan 10--Apr 29,D Todd
MED_ETH,530,The Practice of Clinical Ethics,01,18248,3,ARRGT,ARR ARR,Jan 10--Apr 29,T May
MED_ETH,530,The Practice of Clinical Ethics,02,"",3,ARRGT,ARR ARR,Jan 10--Apr 29,T May
MED_ETH,540,"Seminar in Clinical Ethics: Methods, Process, Skills & Traits",01,18260,3,ARRGT,ARR ARR,Jan 10--Apr 29,T May
MED_ETH,540,"Seminar in Clinical Ethics: Methods, Process, Skills & Traits",02,"",3,ARRGT,ARR ARR,Jan 10--Apr 29,T May
MGMT,301,Principles of Management and Organization,01,17331,3,ARRGT,ARR ARR,Jan 10--Feb 27,J Gingras
MGMT,301,Principles of Management and Organization,02,17559,3,ARRGT,ARR ARR,Jan 10--Feb 27,J Gingras
MGMT,450,Personnel and Human Resources Management,01,17801,3,ARRGT,ARR ARR,Mar 07--May 01,R Moser
